ID,YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,LOCATION,PRESSURE
569,2019,9,21,12,0,0,Norwood,23.57
570,2019,9,21,12,0,32,Norwood,25.4
571,2019,9,21,12,0,64,Norwood,25.51
572,2019,9,21,12,16,0,Norwood,23.99
573,2019,9,21,12,16,32,Norwood,24.91
574,2019,9,21,12,16,64,Norwood,23.040001
575,2019,9,21,12,32,0,Norwood,23.42
576,2019,9,21,12,32,32,Norwood,25.24
577,2019,9,21,12,32,64,Norwood,25.59
578,2019,9,21,12,48,0,Norwood,26.9
579,2019,9,21,12,48,32,Norwood,25.620001
580,2019,9,21,12,48,64,Norwood,23.66
581,2019,9,21,12,64,0,Norwood,23.59
582,2019,9,21,12,64,32,Norwood,24.200001
583,2019,9,21,12,64,64,Norwood,23.129999
584,2019,9,21,16,0,0,Norwood,24.5
585,2019,9,21,16,0,32,Norwood,24.17
586,2019,9,21,16,0,64,Norwood,23.15
587,2019,9,21,16,16,0,Norwood,23.77
588,2019,9,21,16,16,32,Norwood,21.77
589,2019,9,21,16,16,64,Norwood,19.91
590,2019,9,21,16,32,0,Norwood,20.790001
591,2019,9,21,16,32,32,Norwood,21.68
592,2019,9,21,16,32,64,Norwood,21.440001
593,2019,9,21,16,48,0,Norwood,22.51
594,2019,9,21,16,48,32,Norwood,21.17
595,2019,9,21,16,48,64,Norwood,21.389999
596,2019,9,21,16,64,0,Norwood,22.200001
597,2019,9,21,16,64,32,Norwood,22.75
598,2019,9,21,16,64,64,Norwood,23.549999
599,2019,9,21,20,0,0,Norwood,22.370001
600,2019,9,21,20,0,32,Norwood,23.219999
601,2019,9,21,20,0,64,Norwood,22.879999
602,2019,9,21,20,16,0,Norwood,24.549999
603,2019,9,21,20,16,32,Norwood,23.129999
604,2019,9,21,20,16,64,Norwood,22.15
605,2019,9,21,20,32,0,Norwood,22.620001
606,2019,9,21,20,32,32,Norwood,23.639999
607,2019,9,21,20,32,64,Norwood,22.84
608,2019,9,21,20,48,0,Norwood,22.549999
609,2019,9,21,20,48,32,Norwood,21.91
610,2019,9,21,20,48,64,Norwood,20.309999
611,2019,9,21,20,64,0,Norwood,20.75
612,2019,9,21,20,64,32,Norwood,22.280001
613,2019,9,21,20,64,64,Norwood,21.200001
614,2019,9,21,24,0,0,Norwood,20
615,2019,9,21,24,0,32,Norwood,21.620001
616,2019,9,21,24,0,64,Norwood,19.91
617,2019,9,21,24,16,0,Norwood,18.91
618,2019,9,21,24,16,32,Norwood,17.1
619,2019,9,21,24,16,64,Norwood,15.19
620,2019,9,21,24,32,0,Norwood,14.17
621,2019,9,21,24,32,32,Norwood,12.51
622,2019,9,21,24,32,64,Norwood,13.26
623,2019,9,21,24,48,0,Norwood,12.51
624,2019,9,21,24,48,32,Norwood,12.33
625,2019,9,21,24,48,64,Norwood,11.95
626,2019,9,21,24,64,0,Norwood,13.66
627,2019,9,21,24,64,32,Norwood,14.28
628,2019,9,21,24,64,64,Norwood,13.33
629,2019,9,31,0,0,0,Norwood,13.79
630,2019,9,31,0,0,32,Norwood,12.1
631,2019,9,31,0,0,64,Norwood,10.66
632,2019,9,31,0,16,0,Norwood,10.48
633,2019,9,31,0,16,32,Norwood,11.39
634,2019,9,31,0,16,64,Norwood,13.1
635,2019,9,31,0,32,0,Norwood,12.5
636,2019,9,31,0,32,32,Norwood,12.6
637,2019,9,31,0,32,64,Norwood,13.06
638,2019,9,31,0,48,0,Norwood,12.42
639,2019,9,31,0,48,32,Norwood,11.6
640,2019,9,31,0,48,64,Norwood,11.57
641,2019,9,31,0,64,0,Norwood,11.19
642,2019,9,31,0,64,32,Norwood,10.15
643,2019,9,31,0,64,64,Norwood,9.66
644,2019,9,31,4,0,0,Norwood,11.55
645,2019,9,31,4,0,32,Norwood,11.28
646,2019,9,31,4,0,64,Norwood,10.79
647,2019,9,31,4,16,0,Norwood,11.28
648,2019,9,31,4,16,32,Norwood,10.15
649,2019,9,31,4,16,64,Norwood,10.8
650,2019,9,31,4,32,0,Norwood,12.68
651,2019,9,31,4,32,32,Norwood,14.15
652,2019,9,31,4,32,64,Norwood,15.53
653,2019,9,31,4,48,0,Norwood,15.68
654,2019,9,31,4,48,32,Norwood,15.48
655,2019,9,31,4,48,64,Norwood,16.35
656,2019,9,31,4,64,0,Norwood,18.02
657,2019,9,31,4,64,32,Norwood,19.549999
658,2019,9,31,4,64,64,Norwood,20.1
659,2019,9,31,8,0,0,Norwood,18.190001
660,2019,9,31,8,0,32,Norwood,18.059999
661,2019,9,31,8,0,64,Norwood,19.91
662,2019,9,31,8,16,0,Norwood,19.879999
663,2019,9,31,8,16,32,Norwood,21.620001
664,2019,9,31,8,16,64,Norwood,21.200001
665,2019,9,31,8,32,0,Norwood,22.219999
666,2019,9,31,8,32,32,Norwood,23.440001
667,2019,9,31,8,32,64,Norwood,23.620001
668,2019,9,31,8,48,0,Norwood,25.309999
669,2019,9,31,8,48,32,Norwood,26.5
670,2019,9,31,8,48,64,Norwood,24.530001
671,2019,9,31,8,64,0,Norwood,25.370001
672,2019,9,31,8,64,32,Norwood,26.33
673,2019,9,31,8,64,64,Norwood,27.35
674,2019,9,31,12,0,0,Norwood,28.93
675,2019,9,31,12,0,32,Norwood,27.440001
676,2019,9,31,12,0,64,Norwood,27.059999
677,2019,9,31,12,16,0,Norwood,27.639999
678,2019,9,31,12,16,32,Norwood,26.799999
679,2019,9,31,12,16,64,Norwood,27.35
680,2019,9,31,12,32,0,Norwood,28.459999
681,2019,9,31,12,32,32,Norwood,28.860001
682,2019,9,31,12,32,64,Norwood,30.459999
683,2019,9,31,12,48,0,Norwood,28.700001
684,2019,9,31,12,48,32,Norwood,27.4
685,2019,9,31,12,48,64,Norwood,28.059999
686,2019,9,31,12,64,0,Norwood,26.59
687,2019,9,31,12,64,32,Norwood,28.4
688,2019,9,31,12,64,64,Norwood,29.200001
689,2019,9,31,16,0,0,Norwood,30.15
690,2019,9,31,16,0,32,Norwood,28.24
691,2019,9,31,16,0,64,Norwood,29.02
692,2019,9,31,16,16,0,Norwood,30
693,2019,9,31,16,16,32,Norwood,28.4
694,2019,9,31,16,16,64,Norwood,26.790001
695,2019,9,31,16,32,0,Norwood,26.08
696,2019,9,31,16,32,32,Norwood,26.35
697,2019,9,31,16,32,64,Norwood,27.02
698,2019,9,31,16,48,0,Norwood,26.33
699,2019,9,31,16,48,32,Norwood,26.35
700,2019,9,31,16,48,64,Norwood,26.059999
701,2019,9,31,16,64,0,Norwood,25.200001
702,2019,9,31,16,64,32,Norwood,24.24
703,2019,9,31,16,64,64,Norwood,23.709999
704,2019,9,31,20,0,0,Norwood,24.459999
705,2019,9,31,20,0,32,Norwood,25.91
706,2019,9,31,20,0,64,Norwood,24.48
707,2019,9,31,20,16,0,Norwood,25.5
708,2019,9,31,20,16,32,Norwood,26.370001
709,2019,9,31,20,16,64,Norwood,28.08
710,2019,9,31,20,32,0,Norwood,28.57
711,2019,9,31,20,32,32,Norwood,29.040001
712,2019,9,31,20,32,64,Norwood,27.530001
713,2019,9,31,20,48,0,Norwood,28.639999
714,2019,9,31,20,48,32,Norwood,29.15
715,2019,9,31,20,48,64,Norwood,30.620001
716,2019,9,31,20,64,0,Norwood,31.77
717,2019,9,31,20,64,32,Norwood,32.150002
718,2019,9,31,20,64,64,Norwood,31.42
719,2019,9,31,24,0,0,Norwood,32.5
720,2019,9,31,24,0,32,Norwood,34.240002
721,2019,9,31,24,0,64,Norwood,33.130001
722,2019,9,31,24,16,0,Norwood,34.389999
723,2019,9,31,24,16,32,Norwood,33.68
724,2019,9,31,24,16,64,Norwood,31.91
725,2019,9,31,24,32,0,Norwood,30.200001
726,2019,9,31,24,32,32,Norwood,31.790001
727,2019,9,31,24,32,64,Norwood,30.709999
728,2019,9,31,24,48,0,Norwood,30.129999
729,2019,9,31,24,48,32,Norwood,32
730,2019,9,31,24,48,64,Norwood,33.200001
731,2019,9,31,24,64,0,Norwood,32.349998
732,2019,9,31,24,64,32,Norwood,31.51
733,2019,9,31,24,64,64,Norwood,30.110001
734,2019,10,1,0,0,0,Norwood,30.91
735,2019,10,1,0,0,32,Norwood,32.700001
736,2019,10,1,0,0,64,Norwood,32.639999
737,2019,10,1,0,16,0,Norwood,32.68
738,2019,10,1,0,16,32,Norwood,34.66
739,2019,10,1,0,16,64,Norwood,34.68
740,2019,10,1,0,32,0,Norwood,35.709999
741,2019,10,1,0,32,32,Norwood,35.189999
742,2019,10,1,0,32,64,Norwood,35.59
743,2019,10,1,0,48,0,Norwood,34
744,2019,10,1,0,48,32,Norwood,32.529999
745,2019,10,1,0,48,64,Norwood,33.389999
746,2019,10,1,0,64,0,Norwood,32.259998
747,2019,10,1,0,64,32,Norwood,31.35
748,2019,10,1,0,64,64,Norwood,32.790001
749,2019,10,1,4,0,0,Norwood,32.900002
750,2019,10,1,4,0,32,Norwood,32.900002
751,2019,10,1,4,0,64,Norwood,33.75
752,2019,10,1,4,16,0,Norwood,33.060001
753,2019,10,1,4,16,32,Norwood,32.349998
754,2019,10,1,4,16,64,Norwood,31.77
755,2019,10,1,4,32,0,Norwood,33.509998
756,2019,10,1,4,32,32,Norwood,35.48
757,2019,10,1,4,32,64,Norwood,35
758,2019,10,1,4,48,0,Norwood,33
759,2019,10,1,4,48,32,Norwood,33.240002
760,2019,10,1,4,48,64,Norwood,34.279999
761,2019,10,1,4,64,0,Norwood,34.240002
762,2019,10,1,4,64,32,Norwood,33.240002
763,2019,10,1,4,64,64,Norwood,31.91
764,2019,10,1,8,0,0,Norwood,33.790001
765,2019,10,1,8,0,32,Norwood,31.879999
766,2019,10,1,8,0,64,Norwood,31.549999
767,2019,10,1,8,16,0,Norwood,32.189999
768,2019,10,1,8,16,32,Norwood,31.620001
769,2019,10,1,8,16,64,Norwood,31.389999
770,2019,10,1,8,32,0,Norwood,31.280001
771,2019,10,1,8,32,32,Norwood,31.51
772,2019,10,1,8,32,64,Norwood,30.200001
773,2019,10,1,8,48,0,Norwood,29.77
774,2019,10,1,8,48,32,Norwood,30.57
775,2019,10,1,8,48,64,Norwood,31.370001
776,2019,10,1,8,64,0,Norwood,30.639999
777,2019,10,1,8,64,32,Norwood,31.549999
778,2019,10,1,8,64,64,Norwood,30.59
779,2019,10,1,12,0,0,Norwood,29.15
780,2019,10,1,12,0,32,Norwood,27.549999
781,2019,10,1,12,0,64,Norwood,28.17
782,2019,10,1,12,16,0,Norwood,29
783,2019,10,1,12,16,32,Norwood,27.99
784,2019,10,1,12,16,64,Norwood,28.059999
785,2019,10,1,12,32,0,Norwood,29.82
786,2019,10,1,12,32,32,Norwood,28.59
787,2019,10,1,12,32,64,Norwood,28.219999
788,2019,10,1,12,48,0,Norwood,30.219999
789,2019,10,1,12,48,32,Norwood,29.68
790,2019,10,1,12,48,64,Norwood,29.33
791,2019,10,1,12,64,0,Norwood,30.33
792,2019,10,1,12,64,32,Norwood,32.200001
793,2019,10,1,12,64,64,Norwood,31.33
794,2019,10,1,16,0,0,Norwood,29.620001
795,2019,10,1,16,0,32,Norwood,30.02
796,2019,10,1,16,0,64,Norwood,29.190001
797,2019,10,1,16,16,0,Norwood,29.700001
798,2019,10,1,16,16,32,Norwood,29.02
799,2019,10,1,16,16,64,Norwood,28.549999
800,2019,10,1,16,32,0,Norwood,28.35
801,2019,10,1,16,32,32,Norwood,27.059999
802,2019,10,1,16,32,64,Norwood,25.370001
803,2019,10,1,16,48,0,Norwood,24.99
804,2019,10,1,16,48,32,Norwood,24.57
805,2019,10,1,16,48,64,Norwood,23.459999
806,2019,10,1,16,64,0,Norwood,21.51
807,2019,10,1,16,64,32,Norwood,21.5
808,2019,10,1,16,64,64,Norwood,19.549999
809,2019,10,1,20,0,0,Norwood,20.77
810,2019,10,1,20,0,32,Norwood,22.1
811,2019,10,1,20,0,64,Norwood,20.33
812,2019,10,1,20,16,0,Norwood,19.48
813,2019,10,1,20,16,32,Norwood,18.33
814,2019,10,1,20,16,64,Norwood,17.5
815,2019,10,1,20,32,0,Norwood,15.62
816,2019,10,1,20,32,32,Norwood,13.77
817,2019,10,1,20,32,64,Norwood,12.4
818,2019,10,1,20,48,0,Norwood,14.22
819,2019,10,1,20,48,32,Norwood,12.73
820,2019,10,1,20,48,64,Norwood,11.48
821,2019,10,1,20,64,0,Norwood,13.39
822,2019,10,1,20,64,32,Norwood,15.22
823,2019,10,1,20,64,64,Norwood,16.15
824,2019,10,1,24,0,0,Norwood,16.51
825,2019,10,1,24,0,32,Norwood,14.8
826,2019,10,1,24,0,64,Norwood,15.11
827,2019,10,1,24,16,0,Norwood,15.73
828,2019,10,1,24,16,32,Norwood,15.4
829,2019,10,1,24,16,64,Norwood,15.46
830,2019,10,1,24,32,0,Norwood,14.59
831,2019,10,1,24,32,32,Norwood,14.13
832,2019,10,1,24,32,64,Norwood,15.82
833,2019,10,1,24,48,0,Norwood,17.82
834,2019,10,1,24,48,32,Norwood,19.6
835,2019,10,1,24,48,64,Norwood,20.440001
836,2019,10,1,24,64,0,Norwood,20.110001
837,2019,10,1,24,64,32,Norwood,19.08
838,2019,10,1,24,64,64,Norwood,20.02
839,2019,10,11,0,0,0,Norwood,21.639999
840,2019,10,11,0,0,32,Norwood,21.93
841,2019,10,11,0,0,64,Norwood,22.93
842,2019,10,11,0,16,0,Norwood,21.639999
843,2019,10,11,0,16,32,Norwood,22.950001
844,2019,10,11,0,16,64,Norwood,20.950001
845,2019,10,11,0,32,0,Norwood,21.440001
846,2019,10,11,0,32,32,Norwood,20.91
847,2019,10,11,0,32,64,Norwood,22.280001
848,2019,10,11,0,48,0,Norwood,22.75
849,2019,10,11,0,48,32,Norwood,23.709999
850,2019,10,11,0,48,64,Norwood,23.370001
851,2019,10,11,0,64,0,Norwood,22.040001
852,2019,10,11,0,64,32,Norwood,21.17
853,2019,10,11,0,64,64,Norwood,20.82
854,2019,10,11,4,0,0,Norwood,21.91
855,2019,10,11,4,0,32,Norwood,23.059999
856,2019,10,11,4,0,64,Norwood,22.389999
857,2019,10,11,4,16,0,Norwood,21.389999
858,2019,10,11,4,16,32,Norwood,22.190001
859,2019,10,11,4,16,64,Norwood,20.4
860,2019,10,11,4,32,0,Norwood,22.309999
861,2019,10,11,4,32,32,Norwood,21.48
862,2019,10,11,4,32,64,Norwood,21.02
863,2019,10,11,4,48,0,Norwood,19.309999
864,2019,10,11,4,48,32,Norwood,20.459999
865,2019,10,11,4,48,64,Norwood,18.91
866,2019,10,11,4,64,0,Norwood,17.200001
867,2019,10,11,4,64,32,Norwood,16.08
868,2019,10,11,4,64,64,Norwood,16.26
869,2019,10,11,8,0,0,Norwood,15
870,2019,10,11,8,0,32,Norwood,13.62
871,2019,10,11,8,0,64,Norwood,13.5
872,2019,10,11,8,16,0,Norwood,13.33
873,2019,10,11,8,16,32,Norwood,11.64
874,2019,10,11,8,16,64,Norwood,13.59
875,2019,10,11,8,32,0,Norwood,14.5
876,2019,10,11,8,32,32,Norwood,15.99
877,2019,10,11,8,32,64,Norwood,16.620001
878,2019,10,11,8,48,0,Norwood,15.5
879,2019,10,11,8,48,32,Norwood,15.73
880,2019,10,11,8,48,64,Norwood,13.82
881,2019,10,11,8,64,0,Norwood,14.31
882,2019,10,11,8,64,32,Norwood,15.99
883,2019,10,11,8,64,64,Norwood,14.08
884,2019,10,11,12,0,0,Norwood,12.24
885,2019,10,11,12,0,32,Norwood,13.11
886,2019,10,11,12,0,64,Norwood,13.44
887,2019,10,11,12,16,0,Norwood,12.44
888,2019,10,11,12,16,32,Norwood,12.91
889,2019,10,11,12,16,64,Norwood,14.33
890,2019,10,11,12,32,0,Norwood,14.86
891,2019,10,11,12,32,32,Norwood,13.22
892,2019,10,11,12,32,64,Norwood,14.44
893,2019,10,11,12,48,0,Norwood,14.59
894,2019,10,11,12,48,32,Norwood,13.53
895,2019,10,11,12,48,64,Norwood,14.42
896,2019,10,11,12,64,0,Norwood,15.97
897,2019,10,11,12,64,32,Norwood,16.6
898,2019,10,11,12,64,64,Norwood,17.059999
899,2019,10,11,16,0,0,Norwood,16.709999
900,2019,10,11,16,0,32,Norwood,16.799999
901,2019,10,11,16,0,64,Norwood,18.26
902,2019,10,11,16,16,0,Norwood,19.129999
903,2019,10,11,16,16,32,Norwood,18.549999
904,2019,10,11,16,16,64,Norwood,19.389999
905,2019,10,11,16,32,0,Norwood,17.93
906,2019,10,11,16,32,32,Norwood,19
907,2019,10,11,16,32,64,Norwood,19.48
908,2019,10,11,16,48,0,Norwood,19.459999
909,2019,10,11,16,48,32,Norwood,19.040001
910,2019,10,11,16,48,64,Norwood,20.620001
911,2019,10,11,16,64,0,Norwood,20.99
912,2019,10,11,16,64,32,Norwood,20.57
913,2019,10,11,16,64,64,Norwood,22.040001
914,2019,10,11,20,0,0,Norwood,20.549999
915,2019,10,11,20,0,32,Norwood,18.91
916,2019,10,11,20,0,64,Norwood,17.110001
917,2019,10,11,20,16,0,Norwood,17
918,2019,10,11,20,16,32,Norwood,16.200001
919,2019,10,11,20,16,64,Norwood,17.73
920,2019,10,11,20,32,0,Norwood,17.59
921,2019,10,11,20,32,32,Norwood,17.190001
922,2019,10,11,20,32,64,Norwood,15.44
923,2019,10,11,20,48,0,Norwood,17.309999
924,2019,10,11,20,48,32,Norwood,16.219999
925,2019,10,11,20,48,64,Norwood,15.33
926,2019,10,11,20,64,0,Norwood,15.82
927,2019,10,11,20,64,32,Norwood,15.48
928,2019,10,11,20,64,64,Norwood,17.040001
929,2019,10,11,24,0,0,Norwood,18.950001
930,2019,10,11,24,0,32,Norwood,17.77
931,2019,10,11,24,0,64,Norwood,17.440001
932,2019,10,11,24,16,0,Norwood,19.17
933,2019,10,11,24,16,32,Norwood,20.15
934,2019,10,11,24,16,64,Norwood,18.440001
935,2019,10,11,24,32,0,Norwood,19.110001
936,2019,10,11,24,32,32,Norwood,21
937,2019,10,11,24,32,64,Norwood,22.530001
938,2019,10,11,24,48,0,Norwood,21.33
939,2019,10,11,24,48,32,Norwood,20
940,2019,10,11,24,48,64,Norwood,18.299999
941,2019,10,11,24,64,0,Norwood,19.17
942,2019,10,11,24,64,32,Norwood,17.5
943,2019,10,11,24,64,64,Norwood,19.299999
944,2019,10,21,0,0,0,Norwood,18.08
945,2019,10,21,0,0,32,Norwood,16.530001
946,2019,10,21,0,0,64,Norwood,16.93
947,2019,10,21,0,16,0,Norwood,18.129999
948,2019,10,21,0,16,32,Norwood,17.33
949,2019,10,21,0,16,64,Norwood,15.5
950,2019,10,21,0,32,0,Norwood,14.57
951,2019,10,21,0,32,32,Norwood,16.35
952,2019,10,21,0,32,64,Norwood,15.08
953,2019,10,21,0,48,0,Norwood,15.66
954,2019,10,21,0,48,32,Norwood,16.040001
955,2019,10,21,0,48,64,Norwood,15.02
956,2019,10,21,0,64,0,Norwood,14.22
957,2019,10,21,0,64,32,Norwood,13.44
958,2019,10,21,0,64,64,Norwood,12.35
959,2019,10,21,4,0,0,Norwood,11.88
960,2019,10,21,4,0,32,Norwood,11.73
961,2019,10,21,4,0,64,Norwood,11.7
962,2019,10,21,4,16,0,Norwood,10.26
963,2019,10,21,4,16,32,Norwood,11.48
964,2019,10,21,4,16,64,Norwood,12.46
965,2019,10,21,4,32,0,Norwood,11.39
966,2019,10,21,4,32,32,Norwood,11
967,2019,10,21,4,32,64,Norwood,10.37
968,2019,10,21,4,48,0,Norwood,10.68
969,2019,10,21,4,48,32,Norwood,11.64
970,2019,10,21,4,48,64,Norwood,10.73
971,2019,10,21,4,64,0,Norwood,11.93
972,2019,10,21,4,64,32,Norwood,11.35
973,2019,10,21,4,64,64,Norwood,9.77
974,2019,10,21,8,0,0,Norwood,10.77
975,2019,10,21,8,0,32,Norwood,11.44
976,2019,10,21,8,0,64,Norwood,13.15
977,2019,10,21,8,16,0,Norwood,15.04
978,2019,10,21,8,16,32,Norwood,15.46
979,2019,10,21,8,16,64,Norwood,14.17
980,2019,10,21,8,32,0,Norwood,14.88
981,2019,10,21,8,32,32,Norwood,13.88
982,2019,10,21,8,32,64,Norwood,15.44
983,2019,10,21,8,48,0,Norwood,16.66
984,2019,10,21,8,48,32,Norwood,16.35
985,2019,10,21,8,48,64,Norwood,15.33
986,2019,10,21,8,64,0,Norwood,15.57
987,2019,10,21,8,64,32,Norwood,16.77
988,2019,10,21,8,64,64,Norwood,14.95
989,2019,10,21,12,0,0,Norwood,15.91
990,2019,10,21,12,0,32,Norwood,16.620001
991,2019,10,21,12,0,64,Norwood,14.84
992,2019,10,21,12,16,0,Norwood,16.66
993,2019,10,21,12,16,32,Norwood,14.91
994,2019,10,21,12,16,64,Norwood,13.68
995,2019,10,21,12,32,0,Norwood,15.55
996,2019,10,21,12,32,32,Norwood,15.95
997,2019,10,21,12,32,64,Norwood,17.129999
998,2019,10,21,12,48,0,Norwood,15.31
999,2019,10,21,12,48,32,Norwood,17.1
1000,2019,10,21,12,48,64,Norwood,18.1
1001,2019,10,21,12,64,0,Norwood,18.57
1002,2019,10,21,12,64,32,Norwood,18.42
1003,2019,10,21,12,64,64,Norwood,19.42
1004,2019,10,21,16,0,0,Norwood,20.040001
1005,2019,10,21,16,0,32,Norwood,20.389999
1006,2019,10,21,16,0,64,Norwood,20.620001
1007,2019,10,21,16,16,0,Norwood,19.91
1008,2019,10,21,16,16,32,Norwood,19.51
1009,2019,10,21,16,16,64,Norwood,18.799999
1010,2019,10,21,16,32,0,Norwood,20.440001
1011,2019,10,21,16,32,32,Norwood,21.1
1012,2019,10,21,16,32,64,Norwood,21.9
1013,2019,10,21,16,48,0,Norwood,22.219999
1014,2019,10,21,16,48,32,Norwood,24.110001
1015,2019,10,21,16,48,64,Norwood,25.33
1016,2019,10,21,16,64,0,Norwood,23.459999
1017,2019,10,21,16,64,32,Norwood,25.190001
1018,2019,10,21,16,64,64,Norwood,26.57
1019,2019,10,21,20,0,0,Norwood,27.51
1020,2019,10,21,20,0,32,Norwood,29.200001
1021,2019,10,21,20,0,64,Norwood,28.59
1022,2019,10,21,20,16,0,Norwood,27.790001
1023,2019,10,21,20,16,32,Norwood,25.93
1024,2019,10,21,20,16,64,Norwood,27.530001
1025,2019,10,21,20,32,0,Norwood,28.309999
1026,2019,10,21,20,32,32,Norwood,29.190001
1027,2019,10,21,20,32,64,Norwood,27.190001
1028,2019,10,21,20,48,0,Norwood,27.440001
1029,2019,10,21,20,48,32,Norwood,27.5
1030,2019,10,21,20,48,64,Norwood,26.549999
1031,2019,10,21,20,64,0,Norwood,25.91
1032,2019,10,21,20,64,32,Norwood,25.4
1033,2019,10,21,20,64,64,Norwood,24.77
1034,2019,10,21,24,0,0,Norwood,23.77
1035,2019,10,21,24,0,32,Norwood,23.860001
1036,2019,10,21,24,0,64,Norwood,24.99
1037,2019,10,21,24,16,0,Norwood,25.42
1038,2019,10,21,24,16,32,Norwood,24.190001
1039,2019,10,21,24,16,64,Norwood,25.459999
1040,2019,10,21,24,32,0,Norwood,25.129999
1041,2019,10,21,24,32,32,Norwood,23.91
1042,2019,10,21,24,32,64,Norwood,22.200001
1043,2019,10,21,24,48,0,Norwood,23.91
1044,2019,10,21,24,48,32,Norwood,22.5
1045,2019,10,21,24,48,64,Norwood,21.26
1046,2019,10,21,24,64,0,Norwood,21.5
1047,2019,10,21,24,64,32,Norwood,20.879999
1048,2019,10,21,24,64,64,Norwood,22.26
1049,2019,10,31,0,0,0,Norwood,20.33
1050,2019,10,31,0,0,32,Norwood,21.040001
1051,2019,10,31,0,0,64,Norwood,21.33
1052,2019,10,31,0,16,0,Norwood,20.280001
1053,2019,10,31,0,16,32,Norwood,22.280001
1054,2019,10,31,0,16,64,Norwood,20.77
1055,2019,10,31,0,32,0,Norwood,20.91
1056,2019,10,31,0,32,32,Norwood,21.280001
1057,2019,10,31,0,32,64,Norwood,22.549999
1058,2019,10,31,0,48,0,Norwood,23.77
1059,2019,10,31,0,48,32,Norwood,24.33
1060,2019,10,31,0,48,64,Norwood,22.459999
1061,2019,10,31,0,64,0,Norwood,23.309999
1062,2019,10,31,0,64,32,Norwood,22.389999
1063,2019,10,31,0,64,64,Norwood,23.200001
1064,2019,10,31,4,0,0,Norwood,21.35
1065,2019,10,31,4,0,32,Norwood,19.35
1066,2019,10,31,4,0,64,Norwood,20.459999
1067,2019,10,31,4,16,0,Norwood,22.309999
1068,2019,10,31,4,16,32,Norwood,21.02
1069,2019,10,31,4,16,64,Norwood,21.190001
1070,2019,10,31,4,32,0,Norwood,21.08
1071,2019,10,31,4,32,32,Norwood,19.440001
1072,2019,10,31,4,32,64,Norwood,20.620001
1073,2019,10,31,4,48,0,Norwood,19.219999
1074,2019,10,31,4,48,32,Norwood,20.99
1075,2019,10,31,4,48,64,Norwood,22.15
1076,2019,10,31,4,64,0,Norwood,21.75
1077,2019,10,31,4,64,32,Norwood,21.6
1078,2019,10,31,4,64,64,Norwood,21.5
1079,2019,10,31,8,0,0,Norwood,23.17
1080,2019,10,31,8,0,32,Norwood,23.1
1081,2019,10,31,8,0,64,Norwood,24.370001
1082,2019,10,31,8,16,0,Norwood,25.08
1083,2019,10,31,8,16,32,Norwood,26.59
1084,2019,10,31,8,16,64,Norwood,27.389999
1085,2019,10,31,8,32,0,Norwood,27.33
1086,2019,10,31,8,32,32,Norwood,27.129999
1087,2019,10,31,8,32,64,Norwood,27.77
1088,2019,10,31,8,48,0,Norwood,29.309999
1089,2019,10,31,8,48,32,Norwood,30.82
1090,2019,10,31,8,48,64,Norwood,30.77
1091,2019,10,31,8,64,0,Norwood,31.57
1092,2019,10,31,8,64,32,Norwood,33.400002
1093,2019,10,31,8,64,64,Norwood,33.389999
1094,2019,10,31,12,0,0,Norwood,33.389999
1095,2019,10,31,12,0,32,Norwood,33.880001
1096,2019,10,31,12,0,64,Norwood,35.099998
1097,2019,10,31,12,16,0,Norwood,34.060001
1098,2019,10,31,12,16,32,Norwood,32.369999
1099,2019,10,31,12,16,64,Norwood,30.700001
1100,2019,10,31,12,32,0,Norwood,32
1101,2019,10,31,12,32,32,Norwood,33.900002
1102,2019,10,31,12,32,64,Norwood,32.369999
1103,2019,10,31,12,48,0,Norwood,32.279999
1104,2019,10,31,12,48,32,Norwood,31.620001
1105,2019,10,31,12,48,64,Norwood,30.57
1106,2019,10,31,12,64,0,Norwood,30.110001
1107,2019,10,31,12,64,32,Norwood,29.73
1108,2019,10,31,12,64,64,Norwood,27.73
1109,2019,10,31,16,0,0,Norwood,26.620001
1110,2019,10,31,16,0,32,Norwood,26.82
1111,2019,10,31,16,0,64,Norwood,27.110001
1112,2019,10,31,16,16,0,Norwood,27.77
1113,2019,10,31,16,16,32,Norwood,28.950001
1114,2019,10,31,16,16,64,Norwood,28.459999
1115,2019,10,31,16,32,0,Norwood,27.110001
1116,2019,10,31,16,32,32,Norwood,28.950001
1117,2019,10,31,16,32,64,Norwood,27.02
1118,2019,10,31,16,48,0,Norwood,25.57
1119,2019,10,31,16,48,32,Norwood,23.950001
1120,2019,10,31,16,48,64,Norwood,25.08
1121,2019,10,31,16,64,0,Norwood,23.48
1122,2019,10,31,16,64,32,Norwood,24.84
1123,2019,10,31,16,64,64,Norwood,24.639999
1124,2019,10,31,20,0,0,Norwood,23.389999
1125,2019,10,31,20,0,32,Norwood,23.389999
1126,2019,10,31,20,0,64,Norwood,21.51
1127,2019,10,31,20,16,0,Norwood,20.549999
1128,2019,10,31,20,16,32,Norwood,20.219999
1129,2019,10,31,20,16,64,Norwood,19.75
1130,2019,10,31,20,32,0,Norwood,21.190001
1131,2019,10,31,20,32,32,Norwood,19.299999
1132,2019,10,31,20,32,64,Norwood,20.75
1133,2019,10,31,20,48,0,Norwood,20.66
1134,2019,10,31,20,48,32,Norwood,20.77
1135,2019,10,31,20,48,64,Norwood,19.73
