ID,YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,LOCATION,PRECIPITATION
574,2019,8,19,16,60,60,Norwood,17.440001
575,2019,8,19,18,0,0,Norwood,15.91
576,2019,8,19,18,0,20,Norwood,15.13
577,2019,8,19,18,0,40,Norwood,13.44
578,2019,8,19,18,0,60,Norwood,13.06
579,2019,8,19,18,30,0,Norwood,11.31
580,2019,8,19,18,30,20,Norwood,11.6
581,2019,8,19,18,30,40,Norwood,12.33
582,2019,8,19,18,30,60,Norwood,12.31
583,2019,8,19,18,60,0,Norwood,10.66
584,2019,8,19,18,60,20,Norwood,11.19
585,2019,8,19,18,60,40,Norwood,13
586,2019,8,19,18,60,60,Norwood,14.99
587,2019,8,19,20,0,0,Norwood,15.55
588,2019,8,19,20,0,20,Norwood,17.059999
589,2019,8,19,20,0,40,Norwood,19
590,2019,8,19,20,0,60,Norwood,19.700001
591,2019,8,19,20,30,0,Norwood,18.91
592,2019,8,19,20,30,20,Norwood,19.17
593,2019,8,19,20,30,40,Norwood,20.77
594,2019,8,19,20,30,60,Norwood,20.24
595,2019,8,19,20,60,0,Norwood,20.200001
596,2019,8,19,20,60,20,Norwood,19.59
597,2019,8,19,20,60,40,Norwood,19.530001
598,2019,8,19,20,60,60,Norwood,21.48
599,2019,8,19,22,0,0,Norwood,19.969999
600,2019,8,19,22,0,20,Norwood,19.6
601,2019,8,19,22,0,40,Norwood,21.200001
602,2019,8,19,22,0,60,Norwood,22.950001
603,2019,8,19,22,30,0,Norwood,23.620001
604,2019,8,19,22,30,20,Norwood,24.42
605,2019,8,19,22,30,40,Norwood,24.709999
606,2019,8,19,22,30,60,Norwood,25.370001
607,2019,8,19,22,60,0,Norwood,26.639999
608,2019,8,19,22,60,20,Norwood,28.1
609,2019,8,19,22,60,40,Norwood,29.190001
610,2019,8,19,22,60,60,Norwood,28.129999
611,2019,8,19,24,0,0,Norwood,28.51
612,2019,8,19,24,0,20,Norwood,29.190001
613,2019,8,19,24,0,40,Norwood,27.700001
614,2019,8,19,24,0,60,Norwood,27.08
615,2019,8,19,24,30,0,Norwood,25.35
616,2019,8,19,24,30,20,Norwood,23.48
617,2019,8,19,24,30,40,Norwood,23.200001
618,2019,8,19,24,30,60,Norwood,22.99
619,2019,8,19,24,60,0,Norwood,22.9
620,2019,8,19,24,60,20,Norwood,22.879999
621,2019,8,19,24,60,40,Norwood,24.280001
622,2019,8,19,24,60,60,Norwood,24.059999
623,2019,8,20,0,0,0,Norwood,25.459999
624,2019,8,20,0,0,20,Norwood,23.530001
625,2019,8,20,0,0,40,Norwood,21.530001
626,2019,8,20,0,0,60,Norwood,22.35
627,2019,8,20,0,30,0,Norwood,22.549999
628,2019,8,20,0,30,20,Norwood,20.700001
629,2019,8,20,0,30,40,Norwood,19.51
630,2019,8,20,0,30,60,Norwood,18.82
631,2019,8,20,0,60,0,Norwood,18.370001
632,2019,8,20,0,60,20,Norwood,18.5
633,2019,8,20,0,60,40,Norwood,16.790001
634,2019,8,20,0,60,60,Norwood,18.299999
635,2019,8,20,2,0,0,Norwood,17.700001
636,2019,8,20,2,0,20,Norwood,17.440001
637,2019,8,20,2,0,40,Norwood,19.02
638,2019,8,20,2,0,60,Norwood,17.790001
639,2019,8,20,2,30,0,Norwood,18.33
640,2019,8,20,2,30,20,Norwood,18.190001
641,2019,8,20,2,30,40,Norwood,19.799999
642,2019,8,20,2,30,60,Norwood,20.4
643,2019,8,20,2,60,0,Norwood,21.17
644,2019,8,20,2,60,20,Norwood,22.110001
645,2019,8,20,2,60,40,Norwood,23.68
646,2019,8,20,2,60,60,Norwood,22.35
647,2019,8,20,4,0,0,Norwood,23.219999
648,2019,8,20,4,0,20,Norwood,22.389999
649,2019,8,20,4,0,40,Norwood,20.73
650,2019,8,20,4,0,60,Norwood,19.309999
651,2019,8,20,4,30,0,Norwood,21
652,2019,8,20,4,30,20,Norwood,19.59
653,2019,8,20,4,30,40,Norwood,19.190001
654,2019,8,20,4,30,60,Norwood,20.17
655,2019,8,20,4,60,0,Norwood,20.24
656,2019,8,20,4,60,20,Norwood,19.110001
657,2019,8,20,4,60,40,Norwood,20.280001
658,2019,8,20,4,60,60,Norwood,22
659,2019,8,20,6,0,0,Norwood,23.4
660,2019,8,20,6,0,20,Norwood,23.219999
661,2019,8,20,6,0,40,Norwood,21.59
662,2019,8,20,6,0,60,Norwood,23.040001
663,2019,8,20,6,30,0,Norwood,22.15
664,2019,8,20,6,30,20,Norwood,22.219999
665,2019,8,20,6,30,40,Norwood,20.91
666,2019,8,20,6,30,60,Norwood,21.219999
667,2019,8,20,6,60,0,Norwood,22.040001
668,2019,8,20,6,60,20,Norwood,21.59
669,2019,8,20,6,60,40,Norwood,20.190001
670,2019,8,20,6,60,60,Norwood,21.059999
671,2019,8,20,8,0,0,Norwood,19.860001
672,2019,8,20,8,0,20,Norwood,18.73
673,2019,8,20,8,0,40,Norwood,19.639999
674,2019,8,20,8,0,60,Norwood,20.799999
675,2019,8,20,8,30,0,Norwood,20.530001
676,2019,8,20,8,30,20,Norwood,22.35
677,2019,8,20,8,30,40,Norwood,23.879999
678,2019,8,20,8,30,60,Norwood,24.709999
679,2019,8,20,8,60,0,Norwood,25.48
680,2019,8,20,8,60,20,Norwood,24.950001
681,2019,8,20,8,60,40,Norwood,26.700001
682,2019,8,20,8,60,60,Norwood,26.59
683,2019,8,20,10,0,0,Norwood,25.549999
684,2019,8,20,10,0,20,Norwood,25.799999
685,2019,8,20,10,0,40,Norwood,26.9
686,2019,8,20,10,0,60,Norwood,25.33
687,2019,8,20,10,30,0,Norwood,26.73
688,2019,8,20,10,30,20,Norwood,27.110001
689,2019,8,20,10,30,40,Norwood,28.66
690,2019,8,20,10,30,60,Norwood,28.68
691,2019,8,20,10,60,0,Norwood,28.219999
692,2019,8,20,10,60,20,Norwood,26.799999
693,2019,8,20,10,60,40,Norwood,26.790001
694,2019,8,20,10,60,60,Norwood,26.08
695,2019,8,20,12,0,0,Norwood,24.219999
696,2019,8,20,12,0,20,Norwood,24.17
697,2019,8,20,12,0,40,Norwood,24.709999
698,2019,8,20,12,0,60,Norwood,25.530001
699,2019,8,20,12,30,0,Norwood,25.02
700,2019,8,20,12,30,20,Norwood,24.440001
701,2019,8,20,12,30,40,Norwood,24.48
702,2019,8,20,12,30,60,Norwood,25.48
703,2019,8,20,12,60,0,Norwood,24.5
704,2019,8,20,12,60,20,Norwood,26.280001
705,2019,8,20,12,60,40,Norwood,24.66
706,2019,8,20,12,60,60,Norwood,23
707,2019,8,20,14,0,0,Norwood,21.950001
708,2019,8,20,14,0,20,Norwood,23.799999
709,2019,8,20,14,0,40,Norwood,25.459999
710,2019,8,20,14,0,60,Norwood,24.950001
711,2019,8,20,14,30,0,Norwood,23.17
712,2019,8,20,14,30,20,Norwood,21.17
713,2019,8,20,14,30,40,Norwood,21.299999
714,2019,8,20,14,30,60,Norwood,20.190001
715,2019,8,20,14,60,0,Norwood,20.620001
716,2019,8,20,14,60,20,Norwood,21.51
717,2019,8,20,14,60,40,Norwood,22.35
718,2019,8,20,14,60,60,Norwood,23.129999
719,2019,8,20,16,0,0,Norwood,24.17
720,2019,8,20,16,0,20,Norwood,24.459999
721,2019,8,20,16,0,40,Norwood,24.639999
722,2019,8,20,16,0,60,Norwood,23.59
723,2019,8,20,16,30,0,Norwood,22.309999
724,2019,8,20,16,30,20,Norwood,22.17
725,2019,8,20,16,30,40,Norwood,21.35
726,2019,8,20,16,30,60,Norwood,19.389999
727,2019,8,20,16,60,0,Norwood,17.4
728,2019,8,20,16,60,20,Norwood,18.549999
729,2019,8,20,16,60,40,Norwood,18.190001
730,2019,8,20,16,60,60,Norwood,17.84
731,2019,8,20,18,0,0,Norwood,16.040001
732,2019,8,20,18,0,20,Norwood,15.15
733,2019,8,20,18,0,40,Norwood,14.06
734,2019,8,20,18,0,60,Norwood,14.66
735,2019,8,20,18,30,0,Norwood,13.48
736,2019,8,20,18,30,20,Norwood,13.9
737,2019,8,20,18,30,40,Norwood,11.93
738,2019,8,20,18,30,60,Norwood,12.46
739,2019,8,20,18,60,0,Norwood,12.11
740,2019,8,20,18,60,20,Norwood,12.55
741,2019,8,20,18,60,40,Norwood,11.37
742,2019,8,20,18,60,60,Norwood,13.37
743,2019,8,20,20,0,0,Norwood,12.04
744,2019,8,20,20,0,20,Norwood,13.33
745,2019,8,20,20,0,40,Norwood,14.64
746,2019,8,20,20,0,60,Norwood,13.91
747,2019,8,20,20,30,0,Norwood,14.46
748,2019,8,20,20,30,20,Norwood,16.200001
749,2019,8,20,20,30,40,Norwood,14.91
750,2019,8,20,20,30,60,Norwood,13.33
751,2019,8,20,20,60,0,Norwood,12.06
752,2019,8,20,20,60,20,Norwood,11.57
753,2019,8,20,20,60,40,Norwood,12.95
754,2019,8,20,20,60,60,Norwood,12.57
755,2019,8,20,22,0,0,Norwood,14.04
756,2019,8,20,22,0,20,Norwood,13.46
757,2019,8,20,22,0,40,Norwood,15.26
758,2019,8,20,22,0,60,Norwood,15.75
759,2019,8,20,22,30,0,Norwood,15.77
760,2019,8,20,22,30,20,Norwood,15.35
761,2019,8,20,22,30,40,Norwood,14.68
762,2019,8,20,22,30,60,Norwood,15.84
763,2019,8,20,22,60,0,Norwood,14.73
764,2019,8,20,22,60,20,Norwood,15.59
765,2019,8,20,22,60,40,Norwood,16.799999
766,2019,8,20,22,60,60,Norwood,18.4
767,2019,8,20,24,0,0,Norwood,18.299999
768,2019,8,20,24,0,20,Norwood,19.129999
769,2019,8,20,24,0,40,Norwood,19.059999
770,2019,8,20,24,0,60,Norwood,19.24
771,2019,8,20,24,30,0,Norwood,21.200001
772,2019,8,20,24,30,20,Norwood,21.299999
773,2019,8,20,24,30,40,Norwood,23.219999
774,2019,8,20,24,30,60,Norwood,23.17
775,2019,8,20,24,60,0,Norwood,25.1
776,2019,8,20,24,60,20,Norwood,26.02
777,2019,8,20,24,60,40,Norwood,24.530001
778,2019,8,20,24,60,60,Norwood,22.799999
779,2019,8,21,0,0,0,Norwood,24.280001
780,2019,8,21,0,0,20,Norwood,23.129999
781,2019,8,21,0,0,40,Norwood,24.059999
782,2019,8,21,0,0,60,Norwood,22.459999
783,2019,8,21,0,30,0,Norwood,23.5
784,2019,8,21,0,30,20,Norwood,24.299999
785,2019,8,21,0,30,40,Norwood,26.190001
786,2019,8,21,0,30,60,Norwood,25.24
787,2019,8,21,0,60,0,Norwood,23.879999
788,2019,8,21,0,60,20,Norwood,23.33
789,2019,8,21,0,60,40,Norwood,24.15
790,2019,8,21,0,60,60,Norwood,22.82
791,2019,8,21,2,0,0,Norwood,23.48
792,2019,8,21,2,0,20,Norwood,25.219999
793,2019,8,21,2,0,40,Norwood,25.190001
794,2019,8,21,2,0,60,Norwood,27.08
795,2019,8,21,2,30,0,Norwood,27.02
796,2019,8,21,2,30,20,Norwood,28.5
797,2019,8,21,2,30,40,Norwood,27.4
798,2019,8,21,2,30,60,Norwood,26.33
799,2019,8,21,2,60,0,Norwood,27.93
800,2019,8,21,2,60,20,Norwood,29.639999
801,2019,8,21,2,60,40,Norwood,30.42
802,2019,8,21,2,60,60,Norwood,28.48
803,2019,8,21,4,0,0,Norwood,29.6
804,2019,8,21,4,0,20,Norwood,27.860001
805,2019,8,21,4,0,40,Norwood,28.389999
806,2019,8,21,4,0,60,Norwood,29.5
807,2019,8,21,4,30,0,Norwood,28.799999
808,2019,8,21,4,30,20,Norwood,28.15
809,2019,8,21,4,30,40,Norwood,28.35
810,2019,8,21,4,30,60,Norwood,28.73
811,2019,8,21,4,60,0,Norwood,27.82
812,2019,8,21,4,60,20,Norwood,28.440001
813,2019,8,21,4,60,40,Norwood,29.299999
814,2019,8,21,4,60,60,Norwood,30.309999
815,2019,8,21,6,0,0,Norwood,31.42
816,2019,8,21,6,0,20,Norwood,32.099998
817,2019,8,21,6,0,40,Norwood,31.51
818,2019,8,21,6,0,60,Norwood,30.6
819,2019,8,21,6,30,0,Norwood,31.17
820,2019,8,21,6,30,20,Norwood,30.879999
821,2019,8,21,6,30,40,Norwood,31.860001
822,2019,8,21,6,30,60,Norwood,32.330002
823,2019,8,21,6,60,0,Norwood,33.439999
824,2019,8,21,6,60,20,Norwood,32.91
825,2019,8,21,6,60,40,Norwood,33.299999
826,2019,8,21,6,60,60,Norwood,33.259998
827,2019,8,21,8,0,0,Norwood,35.220001
828,2019,8,21,8,0,20,Norwood,35.48
829,2019,8,21,8,0,40,Norwood,36.75
830,2019,8,21,8,0,60,Norwood,34.77
831,2019,8,21,8,30,0,Norwood,33.880001
832,2019,8,21,8,30,20,Norwood,35
833,2019,8,21,8,30,40,Norwood,35.080002
834,2019,8,21,8,30,60,Norwood,33.509998
835,2019,8,21,8,60,0,Norwood,32.130001
836,2019,8,21,8,60,20,Norwood,32.349998
837,2019,8,21,8,60,40,Norwood,34.330002
838,2019,8,21,8,60,60,Norwood,32.93
839,2019,8,21,10,0,0,Norwood,33.099998
840,2019,8,21,10,0,20,Norwood,32.950001
841,2019,8,21,10,0,40,Norwood,34.02
842,2019,8,21,10,0,60,Norwood,32.91
843,2019,8,21,10,30,0,Norwood,33.59
844,2019,8,21,10,30,20,Norwood,31.700001
845,2019,8,21,10,30,40,Norwood,31.549999
846,2019,8,21,10,30,60,Norwood,32.709999
847,2019,8,21,10,60,0,Norwood,33.77
848,2019,8,21,10,60,20,Norwood,33.75
849,2019,8,21,10,60,40,Norwood,33.59
850,2019,8,21,10,60,60,Norwood,35.330002
851,2019,8,21,12,0,0,Norwood,35.549999
852,2019,8,21,12,0,20,Norwood,37.299999
853,2019,8,21,12,0,40,Norwood,35.299999
854,2019,8,21,12,0,60,Norwood,34.91
855,2019,8,21,12,30,0,Norwood,35.330002
856,2019,8,21,12,30,20,Norwood,36.060001
857,2019,8,21,12,30,40,Norwood,36.900002
858,2019,8,21,12,30,60,Norwood,35.419998
859,2019,8,21,12,60,0,Norwood,36.439999
860,2019,8,21,12,60,20,Norwood,34.549999
861,2019,8,21,12,60,40,Norwood,35.040001
862,2019,8,21,12,60,60,Norwood,35.349998
863,2019,8,21,14,0,0,Norwood,36.060001
864,2019,8,21,14,0,20,Norwood,36.459999
865,2019,8,21,14,0,40,Norwood,36.799999
866,2019,8,21,14,0,60,Norwood,37.900002
867,2019,8,21,14,30,0,Norwood,37.169998
868,2019,8,21,14,30,20,Norwood,36.77
869,2019,8,21,14,30,40,Norwood,38.169998
870,2019,8,21,14,30,60,Norwood,37.73
871,2019,8,21,14,60,0,Norwood,36.619999
872,2019,8,21,14,60,20,Norwood,37.419998
873,2019,8,21,14,60,40,Norwood,35.419998
874,2019,8,21,14,60,60,Norwood,36.299999
875,2019,8,21,16,0,0,Norwood,36.5
876,2019,8,21,16,0,20,Norwood,37.599998
877,2019,8,21,16,0,40,Norwood,39.130001
878,2019,8,21,16,0,60,Norwood,39.59
879,2019,8,21,16,30,0,Norwood,40.02
880,2019,8,21,16,30,20,Norwood,38.82
881,2019,8,21,16,30,40,Norwood,40.349998
882,2019,8,21,16,30,60,Norwood,38.549999
883,2019,8,21,16,60,0,Norwood,37.91
884,2019,8,21,16,60,20,Norwood,37.330002
885,2019,8,21,16,60,40,Norwood,37.73
886,2019,8,21,16,60,60,Norwood,36.459999
887,2019,8,21,18,0,0,Norwood,35.150002
888,2019,8,21,18,0,20,Norwood,36.080002
889,2019,8,21,18,0,40,Norwood,35.240002
890,2019,8,21,18,0,60,Norwood,35.259998
891,2019,8,21,18,30,0,Norwood,36.970001
892,2019,8,21,18,30,20,Norwood,37.369999
893,2019,8,21,18,30,40,Norwood,35.619999
894,2019,8,21,18,30,60,Norwood,34.619999
895,2019,8,21,18,60,0,Norwood,34.59
896,2019,8,21,18,60,20,Norwood,32.77
897,2019,8,21,18,60,40,Norwood,32.040001
898,2019,8,21,18,60,60,Norwood,30.82
899,2019,8,21,20,0,0,Norwood,32.82
900,2019,8,21,20,0,20,Norwood,32.68
901,2019,8,21,20,0,40,Norwood,31.190001
902,2019,8,21,20,0,60,Norwood,30.48
903,2019,8,21,20,30,0,Norwood,29.549999
904,2019,8,21,20,30,20,Norwood,30.93
905,2019,8,21,20,30,40,Norwood,31.190001
906,2019,8,21,20,30,60,Norwood,32.75
907,2019,8,21,20,60,0,Norwood,31.299999
908,2019,8,21,20,60,20,Norwood,29.51
909,2019,8,21,20,60,40,Norwood,30.6
910,2019,8,21,20,60,60,Norwood,32.369999
911,2019,8,21,22,0,0,Norwood,30.969999
912,2019,8,21,22,0,20,Norwood,32.259998
913,2019,8,21,22,0,40,Norwood,32.220001
914,2019,8,21,22,0,60,Norwood,31.200001
915,2019,8,21,22,30,0,Norwood,32.549999
916,2019,8,21,22,30,20,Norwood,31.440001
917,2019,8,21,22,30,40,Norwood,31.309999
918,2019,8,21,22,30,60,Norwood,32.950001
919,2019,8,21,22,60,0,Norwood,32.84
920,2019,8,21,22,60,20,Norwood,33.599998
921,2019,8,21,22,60,40,Norwood,33.509998
922,2019,8,21,22,60,60,Norwood,32.310001
923,2019,8,21,24,0,0,Norwood,32.619999
924,2019,8,21,24,0,20,Norwood,34.459999
925,2019,8,21,24,0,40,Norwood,33.389999
926,2019,8,21,24,0,60,Norwood,34.73
927,2019,8,21,24,30,0,Norwood,33.799999
928,2019,8,21,24,30,20,Norwood,32.799999
929,2019,8,21,24,30,40,Norwood,33.5
930,2019,8,21,24,30,60,Norwood,32.439999
931,2019,8,21,24,60,0,Norwood,34.099998
932,2019,8,21,24,60,20,Norwood,32.990002
933,2019,8,21,24,60,40,Norwood,32.790001
934,2019,8,21,24,60,60,Norwood,31.309999
935,2019,8,22,0,0,0,Norwood,32.700001
936,2019,8,22,0,0,20,Norwood,30.77
937,2019,8,22,0,0,40,Norwood,29.73
938,2019,8,22,0,0,60,Norwood,30.42
939,2019,8,22,0,30,0,Norwood,31.42
940,2019,8,22,0,30,20,Norwood,31.15
941,2019,8,22,0,30,40,Norwood,31.950001
942,2019,8,22,0,30,60,Norwood,33.799999
943,2019,8,22,0,60,0,Norwood,34.880001
944,2019,8,22,0,60,20,Norwood,33.509998
945,2019,8,22,0,60,40,Norwood,34.389999
946,2019,8,22,0,60,60,Norwood,34.310001
947,2019,8,22,2,0,0,Norwood,36.02
948,2019,8,22,2,0,20,Norwood,37.799999
949,2019,8,22,2,0,40,Norwood,36.130001
950,2019,8,22,2,0,60,Norwood,35.700001
951,2019,8,22,2,30,0,Norwood,36.299999
952,2019,8,22,2,30,20,Norwood,35.549999
953,2019,8,22,2,30,40,Norwood,37.060001
954,2019,8,22,2,30,60,Norwood,36.310001
955,2019,8,22,2,60,0,Norwood,35
956,2019,8,22,2,60,20,Norwood,34.950001
957,2019,8,22,2,60,40,Norwood,34.279999
958,2019,8,22,2,60,60,Norwood,35.700001
959,2019,8,22,4,0,0,Norwood,35.529999
960,2019,8,22,4,0,20,Norwood,33.549999
961,2019,8,22,4,0,40,Norwood,31.620001
962,2019,8,22,4,0,60,Norwood,30.860001
963,2019,8,22,4,30,0,Norwood,29.9
964,2019,8,22,4,30,20,Norwood,30
965,2019,8,22,4,30,40,Norwood,29.299999
966,2019,8,22,4,30,60,Norwood,30.299999
967,2019,8,22,4,60,0,Norwood,28.91
968,2019,8,22,4,60,20,Norwood,28.84
969,2019,8,22,4,60,40,Norwood,27.620001
970,2019,8,22,4,60,60,Norwood,26.969999
971,2019,8,22,6,0,0,Norwood,26.200001
972,2019,8,22,6,0,20,Norwood,27.57
973,2019,8,22,6,0,40,Norwood,26.08
974,2019,8,22,6,0,60,Norwood,24.700001
975,2019,8,22,6,30,0,Norwood,25.5
976,2019,8,22,6,30,20,Norwood,25.84
977,2019,8,22,6,30,40,Norwood,25.790001
978,2019,8,22,6,30,60,Norwood,26.059999
979,2019,8,22,6,60,0,Norwood,26.15
980,2019,8,22,6,60,20,Norwood,28.110001
981,2019,8,22,6,60,40,Norwood,27.620001
982,2019,8,22,6,60,60,Norwood,28.620001
983,2019,8,22,8,0,0,Norwood,28.200001
984,2019,8,22,8,0,20,Norwood,26.879999
985,2019,8,22,8,0,40,Norwood,25.370001
986,2019,8,22,8,0,60,Norwood,24.93
987,2019,8,22,8,30,0,Norwood,25.24
988,2019,8,22,8,30,20,Norwood,24.68
989,2019,8,22,8,30,40,Norwood,26.280001
990,2019,8,22,8,30,60,Norwood,24.84
991,2019,8,22,8,60,0,Norwood,23.6
992,2019,8,22,8,60,20,Norwood,22.35
993,2019,8,22,8,60,40,Norwood,20.77
994,2019,8,22,8,60,60,Norwood,20
995,2019,8,22,10,0,0,Norwood,20.110001
996,2019,8,22,10,0,20,Norwood,18.59
997,2019,8,22,10,0,40,Norwood,16.639999
998,2019,8,22,10,0,60,Norwood,15.5
999,2019,8,22,10,30,0,Norwood,16.059999
1000,2019,8,22,10,30,20,Norwood,18
1001,2019,8,22,10,30,40,Norwood,17.040001
1002,2019,8,22,10,30,60,Norwood,15.84
1003,2019,8,22,10,60,0,Norwood,15.95
1004,2019,8,22,10,60,20,Norwood,17.68
1005,2019,8,22,10,60,40,Norwood,16.790001
1006,2019,8,22,10,60,60,Norwood,16.26
1007,2019,8,22,12,0,0,Norwood,15.46
1008,2019,8,22,12,0,20,Norwood,14.51
1009,2019,8,22,12,0,40,Norwood,15.11
1010,2019,8,22,12,0,60,Norwood,16.700001
1011,2019,8,22,12,30,0,Norwood,18.620001
1012,2019,8,22,12,30,20,Norwood,18.15
1013,2019,8,22,12,30,40,Norwood,18.15
1014,2019,8,22,12,30,60,Norwood,18.33
1015,2019,8,22,12,60,0,Norwood,19.6
1016,2019,8,22,12,60,20,Norwood,19.639999
1017,2019,8,22,12,60,40,Norwood,19.200001
1018,2019,8,22,12,60,60,Norwood,17.879999
1019,2019,8,22,14,0,0,Norwood,19
1020,2019,8,22,14,0,20,Norwood,17.799999
1021,2019,8,22,14,0,40,Norwood,18.08
1022,2019,8,22,14,0,60,Norwood,16.4
1023,2019,8,22,14,30,0,Norwood,14.44
1024,2019,8,22,14,30,20,Norwood,15
1025,2019,8,22,14,30,40,Norwood,15.33
1026,2019,8,22,14,30,60,Norwood,16.530001
1027,2019,8,22,14,60,0,Norwood,18.309999
1028,2019,8,22,14,60,20,Norwood,17.66
1029,2019,8,22,14,60,40,Norwood,18.549999
1030,2019,8,22,14,60,60,Norwood,19
1031,2019,8,22,16,0,0,Norwood,20
1032,2019,8,22,16,0,20,Norwood,21.66
1033,2019,8,22,16,0,40,Norwood,20.17
1034,2019,8,22,16,0,60,Norwood,18.4
1035,2019,8,22,16,30,0,Norwood,18.530001
1036,2019,8,22,16,30,20,Norwood,18.389999
1037,2019,8,22,16,30,40,Norwood,20.15
1038,2019,8,22,16,30,60,Norwood,19.280001
1039,2019,8,22,16,60,0,Norwood,17.84
1040,2019,8,22,16,60,20,Norwood,19.440001
1041,2019,8,22,16,60,40,Norwood,19.51
1042,2019,8,22,16,60,60,Norwood,18.620001
1043,2019,8,22,18,0,0,Norwood,20.549999
1044,2019,8,22,18,0,20,Norwood,19.110001
1045,2019,8,22,18,0,40,Norwood,19.51
1046,2019,8,22,18,0,60,Norwood,21.200001
1047,2019,8,22,18,30,0,Norwood,21.91
1048,2019,8,22,18,30,20,Norwood,20.77
1049,2019,8,22,18,30,40,Norwood,20.040001
1050,2019,8,22,18,30,60,Norwood,21.6
1051,2019,8,22,18,60,0,Norwood,23.530001
1052,2019,8,22,18,60,20,Norwood,24.280001
1053,2019,8,22,18,60,40,Norwood,22.950001
1054,2019,8,22,18,60,60,Norwood,21.389999
1055,2019,8,22,20,0,0,Norwood,22.709999
1056,2019,8,22,20,0,20,Norwood,21.280001
1057,2019,8,22,20,0,40,Norwood,21.950001
1058,2019,8,22,20,0,60,Norwood,20.5
1059,2019,8,22,20,30,0,Norwood,21.08
1060,2019,8,22,20,30,20,Norwood,22.790001
1061,2019,8,22,20,30,40,Norwood,24.389999
1062,2019,8,22,20,30,60,Norwood,26.200001
1063,2019,8,22,20,60,0,Norwood,26.4
1064,2019,8,22,20,60,20,Norwood,25.91
1065,2019,8,22,20,60,40,Norwood,24.700001
1066,2019,8,22,20,60,60,Norwood,24.299999
1067,2019,8,22,22,0,0,Norwood,23.33
1068,2019,8,22,22,0,20,Norwood,24.84
1069,2019,8,22,22,0,40,Norwood,23.91
1070,2019,8,22,22,0,60,Norwood,25.48
1071,2019,8,22,22,30,0,Norwood,25.309999
1072,2019,8,22,22,30,20,Norwood,24.879999
1073,2019,8,22,22,30,40,Norwood,23.530001
1074,2019,8,22,22,30,60,Norwood,23.33
1075,2019,8,22,22,60,0,Norwood,24.26
1076,2019,8,22,22,60,20,Norwood,24.48
1077,2019,8,22,22,60,40,Norwood,24.6
1078,2019,8,22,22,60,60,Norwood,26.51
1079,2019,8,22,24,0,0,Norwood,28.299999
1080,2019,8,22,24,0,20,Norwood,29.17
1081,2019,8,22,24,0,40,Norwood,27.950001
1082,2019,8,22,24,0,60,Norwood,29.950001
1083,2019,8,22,24,30,0,Norwood,31.549999
1084,2019,8,22,24,30,20,Norwood,33.040001
1085,2019,8,22,24,30,40,Norwood,33.040001
1086,2019,8,22,24,30,60,Norwood,34.59
1087,2019,8,22,24,60,0,Norwood,34.439999
1088,2019,8,22,24,60,20,Norwood,35.389999
1089,2019,8,22,24,60,40,Norwood,34.130001
1090,2019,8,22,24,60,60,Norwood,35.310001
1091,2019,8,23,0,0,0,Norwood,36.709999
1092,2019,8,23,0,0,20,Norwood,37.110001
1093,2019,8,23,0,0,40,Norwood,35.709999
1094,2019,8,23,0,0,60,Norwood,35.080002
1095,2019,8,23,0,30,0,Norwood,33.639999
1096,2019,8,23,0,30,20,Norwood,33.189999
1097,2019,8,23,0,30,40,Norwood,31.35
1098,2019,8,23,0,30,60,Norwood,30.33
1099,2019,8,23,0,60,0,Norwood,28.370001
1100,2019,8,23,0,60,20,Norwood,30.02
1101,2019,8,23,0,60,40,Norwood,29.24
1102,2019,8,23,0,60,60,Norwood,28.57
1103,2019,8,23,2,0,0,Norwood,29.1
1104,2019,8,23,2,0,20,Norwood,29.879999
1105,2019,8,23,2,0,40,Norwood,28.91
1106,2019,8,23,2,0,60,Norwood,30.309999
1107,2019,8,23,2,30,0,Norwood,28.35
1108,2019,8,23,2,30,20,Norwood,26.459999
1109,2019,8,23,2,30,40,Norwood,26.440001
1110,2019,8,23,2,30,60,Norwood,28.219999
1111,2019,8,23,2,60,0,Norwood,29.879999
1112,2019,8,23,2,60,20,Norwood,29.6
1113,2019,8,23,2,60,40,Norwood,27.91
1114,2019,8,23,2,60,60,Norwood,26.549999
1115,2019,8,23,4,0,0,Norwood,27.77
1116,2019,8,23,4,0,20,Norwood,27.440001
1117,2019,8,23,4,0,40,Norwood,29.309999
1118,2019,8,23,4,0,60,Norwood,30
1119,2019,8,23,4,30,0,Norwood,28.309999
1120,2019,8,23,4,30,20,Norwood,29.459999
1121,2019,8,23,4,30,40,Norwood,30.040001
1122,2019,8,23,4,30,60,Norwood,29.129999
1123,2019,8,23,4,60,0,Norwood,28.48
1124,2019,8,23,4,60,20,Norwood,27.5
1125,2019,8,23,4,60,40,Norwood,29.459999
1126,2019,8,23,4,60,60,Norwood,28.33
1127,2019,8,23,6,0,0,Norwood,29.35
1128,2019,8,23,6,0,20,Norwood,27.370001
1129,2019,8,23,6,0,40,Norwood,27.35
1130,2019,8,23,6,0,60,Norwood,26.700001
1131,2019,8,23,6,30,0,Norwood,26.35
1132,2019,8,23,6,30,20,Norwood,26.24
1133,2019,8,23,6,30,40,Norwood,26.549999
1134,2019,8,23,6,30,60,Norwood,28.459999
1135,2019,8,23,6,60,0,Norwood,30.42
1136,2019,8,23,6,60,20,Norwood,29.549999
1137,2019,8,23,6,60,40,Norwood,28
