ID,YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,LOCATION,WINDSPEED
565,2019,8,18,20,0,60,Norwood,31.26
566,2019,8,18,20,15,0,Norwood,29.299999
567,2019,8,18,20,15,10,Norwood,27.6
568,2019,8,18,20,15,20,Norwood,27.6
569,2019,8,18,20,15,30,Norwood,28.57
570,2019,8,18,20,15,40,Norwood,27.51
571,2019,8,18,20,15,50,Norwood,28.17
572,2019,8,18,20,15,60,Norwood,28.950001
573,2019,8,18,20,30,0,Norwood,28.620001
574,2019,8,18,20,30,10,Norwood,28.73
575,2019,8,18,20,30,20,Norwood,27.200001
576,2019,8,18,20,30,30,Norwood,28.219999
577,2019,8,18,20,30,40,Norwood,29.950001
578,2019,8,18,20,30,50,Norwood,28.040001
579,2019,8,18,20,30,60,Norwood,29.1
580,2019,8,18,20,45,0,Norwood,27.75
581,2019,8,18,20,45,10,Norwood,28.370001
582,2019,8,18,20,45,20,Norwood,27.57
583,2019,8,18,20,45,30,Norwood,28.59
584,2019,8,18,20,45,40,Norwood,27.059999
585,2019,8,18,20,45,50,Norwood,28.799999
586,2019,8,18,20,45,60,Norwood,29.190001
587,2019,8,18,20,60,0,Norwood,30.9
588,2019,8,18,20,60,10,Norwood,32.66
589,2019,8,18,20,60,20,Norwood,31.02
590,2019,8,18,20,60,30,Norwood,30.48
591,2019,8,18,20,60,40,Norwood,29.700001
592,2019,8,18,20,60,50,Norwood,31.040001
593,2019,8,18,20,60,60,Norwood,32.57
594,2019,8,18,25,0,0,Norwood,33.060001
595,2019,8,18,25,0,10,Norwood,34.970001
596,2019,8,18,25,0,20,Norwood,35.66
597,2019,8,18,25,0,30,Norwood,36.310001
598,2019,8,18,25,0,40,Norwood,35.509998
599,2019,8,18,25,0,50,Norwood,34.310001
600,2019,8,18,25,0,60,Norwood,34.619999
601,2019,8,18,25,15,0,Norwood,34.57
602,2019,8,18,25,15,10,Norwood,33.189999
603,2019,8,18,25,15,20,Norwood,34.419998
604,2019,8,18,25,15,30,Norwood,32.880001
605,2019,8,18,25,15,40,Norwood,32.5
606,2019,8,18,25,15,50,Norwood,33.330002
607,2019,8,18,25,15,60,Norwood,34.200001
608,2019,8,18,25,30,0,Norwood,32.73
609,2019,8,18,25,30,10,Norwood,32
610,2019,8,18,25,30,20,Norwood,31.51
611,2019,8,18,25,30,30,Norwood,33.369999
612,2019,8,18,25,30,40,Norwood,35.040001
613,2019,8,18,25,30,50,Norwood,33.619999
614,2019,8,18,25,30,60,Norwood,34.080002
615,2019,8,18,25,45,0,Norwood,34.57
616,2019,8,18,25,45,10,Norwood,33.93
617,2019,8,18,25,45,20,Norwood,35.419998
618,2019,8,18,25,45,30,Norwood,35.369999
619,2019,8,18,25,45,40,Norwood,35.389999
620,2019,8,18,25,45,50,Norwood,36.66
621,2019,8,18,25,45,60,Norwood,35.220001
622,2019,8,18,25,60,0,Norwood,34.389999
623,2019,8,18,25,60,10,Norwood,33.060001
624,2019,8,18,25,60,20,Norwood,33.080002
625,2019,8,18,25,60,30,Norwood,33.77
626,2019,8,18,25,60,40,Norwood,35.459999
627,2019,8,18,25,60,50,Norwood,34.189999
628,2019,8,18,25,60,60,Norwood,32.59
629,2019,8,19,0,0,0,Norwood,32.700001
630,2019,8,19,0,0,10,Norwood,31
631,2019,8,19,0,0,20,Norwood,32.419998
632,2019,8,19,0,0,30,Norwood,30.59
633,2019,8,19,0,0,40,Norwood,32
634,2019,8,19,0,0,50,Norwood,33.349998
635,2019,8,19,0,0,60,Norwood,34.099998
636,2019,8,19,0,15,0,Norwood,33.66
637,2019,8,19,0,15,10,Norwood,34.240002
638,2019,8,19,0,15,20,Norwood,35.080002
639,2019,8,19,0,15,30,Norwood,35.990002
640,2019,8,19,0,15,40,Norwood,37.110001
641,2019,8,19,0,15,50,Norwood,35.200001
642,2019,8,19,0,15,60,Norwood,36.310001
643,2019,8,19,0,30,0,Norwood,35.400002
644,2019,8,19,0,30,10,Norwood,36.59
645,2019,8,19,0,30,20,Norwood,38.57
646,2019,8,19,0,30,30,Norwood,36.950001
647,2019,8,19,0,30,40,Norwood,37.330002
648,2019,8,19,0,30,50,Norwood,35.509998
649,2019,8,19,0,30,60,Norwood,36.5
650,2019,8,19,0,45,0,Norwood,36.310001
651,2019,8,19,0,45,10,Norwood,36.529999
652,2019,8,19,0,45,20,Norwood,36.599998
653,2019,8,19,0,45,30,Norwood,38.200001
654,2019,8,19,0,45,40,Norwood,36.990002
655,2019,8,19,0,45,50,Norwood,36.93
656,2019,8,19,0,45,60,Norwood,36.279999
657,2019,8,19,0,60,0,Norwood,35.439999
658,2019,8,19,0,60,10,Norwood,35.419998
659,2019,8,19,0,60,20,Norwood,33.950001
660,2019,8,19,0,60,30,Norwood,32
661,2019,8,19,0,60,40,Norwood,31.99
662,2019,8,19,0,60,50,Norwood,31.219999
663,2019,8,19,0,60,60,Norwood,32.880001
664,2019,8,19,5,0,0,Norwood,33.099998
665,2019,8,19,5,0,10,Norwood,32.75
666,2019,8,19,5,0,20,Norwood,32.189999
667,2019,8,19,5,0,30,Norwood,31.24
668,2019,8,19,5,0,40,Norwood,31.530001
669,2019,8,19,5,0,50,Norwood,29.59
670,2019,8,19,5,0,60,Norwood,30.51
671,2019,8,19,5,15,0,Norwood,30.99
672,2019,8,19,5,15,10,Norwood,29.91
673,2019,8,19,5,15,20,Norwood,30.26
674,2019,8,19,5,15,30,Norwood,29.91
675,2019,8,19,5,15,40,Norwood,30.99
676,2019,8,19,5,15,50,Norwood,30.66
677,2019,8,19,5,15,60,Norwood,31.129999
678,2019,8,19,5,30,0,Norwood,30.969999
679,2019,8,19,5,30,10,Norwood,29.77
680,2019,8,19,5,30,20,Norwood,30.57
681,2019,8,19,5,30,30,Norwood,29.59
682,2019,8,19,5,30,40,Norwood,28.860001
683,2019,8,19,5,30,50,Norwood,29.51
684,2019,8,19,5,30,60,Norwood,28.040001
685,2019,8,19,5,45,0,Norwood,26.35
686,2019,8,19,5,45,10,Norwood,27.91
687,2019,8,19,5,45,20,Norwood,28.799999
688,2019,8,19,5,45,30,Norwood,30.700001
689,2019,8,19,5,45,40,Norwood,30.93
690,2019,8,19,5,45,50,Norwood,31.15
691,2019,8,19,5,45,60,Norwood,32.82
692,2019,8,19,5,60,0,Norwood,34.68
693,2019,8,19,5,60,10,Norwood,34.169998
694,2019,8,19,5,60,20,Norwood,35.66
695,2019,8,19,5,60,30,Norwood,37.110001
696,2019,8,19,5,60,40,Norwood,38.59
697,2019,8,19,5,60,50,Norwood,36.77
698,2019,8,19,5,60,60,Norwood,35.200001
699,2019,8,19,10,0,0,Norwood,35.459999
700,2019,8,19,10,0,10,Norwood,36.82
701,2019,8,19,10,0,20,Norwood,35.200001
702,2019,8,19,10,0,30,Norwood,36.59
703,2019,8,19,10,0,40,Norwood,36.279999
704,2019,8,19,10,0,50,Norwood,34.790001
705,2019,8,19,10,0,60,Norwood,34.369999
706,2019,8,19,10,15,0,Norwood,34.259998
707,2019,8,19,10,15,10,Norwood,34.189999
708,2019,8,19,10,15,20,Norwood,33.259998
709,2019,8,19,10,15,30,Norwood,33.549999
710,2019,8,19,10,15,40,Norwood,31.73
711,2019,8,19,10,15,50,Norwood,32.169998
712,2019,8,19,10,15,60,Norwood,31.08
713,2019,8,19,10,30,0,Norwood,32.82
714,2019,8,19,10,30,10,Norwood,34.57
715,2019,8,19,10,30,20,Norwood,36.279999
716,2019,8,19,10,30,30,Norwood,35.93
717,2019,8,19,10,30,40,Norwood,34.099998
718,2019,8,19,10,30,50,Norwood,33.599998
719,2019,8,19,10,30,60,Norwood,33.369999
720,2019,8,19,10,45,0,Norwood,33.77
721,2019,8,19,10,45,10,Norwood,35.419998
722,2019,8,19,10,45,20,Norwood,36.529999
723,2019,8,19,10,45,30,Norwood,35.349998
724,2019,8,19,10,45,40,Norwood,35.900002
725,2019,8,19,10,45,50,Norwood,35.369999
726,2019,8,19,10,45,60,Norwood,33.529999
727,2019,8,19,10,60,0,Norwood,32.709999
728,2019,8,19,10,60,10,Norwood,34.240002
729,2019,8,19,10,60,20,Norwood,35.240002
730,2019,8,19,10,60,30,Norwood,34.439999
731,2019,8,19,10,60,40,Norwood,35.259998
732,2019,8,19,10,60,50,Norwood,36.369999
733,2019,8,19,10,60,60,Norwood,36.93
734,2019,8,19,15,0,0,Norwood,38.509998
735,2019,8,19,15,0,10,Norwood,37.110001
736,2019,8,19,15,0,20,Norwood,36.799999
737,2019,8,19,15,0,30,Norwood,38.240002
738,2019,8,19,15,0,40,Norwood,38.790001
739,2019,8,19,15,0,50,Norwood,38.259998
740,2019,8,19,15,0,60,Norwood,39.299999
741,2019,8,19,15,15,0,Norwood,38.599998
742,2019,8,19,15,15,10,Norwood,39.259998
743,2019,8,19,15,15,20,Norwood,37.75
744,2019,8,19,15,15,30,Norwood,36.299999
745,2019,8,19,15,15,40,Norwood,35.549999
746,2019,8,19,15,15,50,Norwood,36.259998
747,2019,8,19,15,15,60,Norwood,37.529999
748,2019,8,19,15,30,0,Norwood,38.84
749,2019,8,19,15,30,10,Norwood,37.279999
750,2019,8,19,15,30,20,Norwood,37.77
751,2019,8,19,15,30,30,Norwood,38.349998
752,2019,8,19,15,30,40,Norwood,36.509998
753,2019,8,19,15,30,50,Norwood,36.439999
754,2019,8,19,15,30,60,Norwood,35.57
755,2019,8,19,15,45,0,Norwood,34.529999
756,2019,8,19,15,45,10,Norwood,34.619999
757,2019,8,19,15,45,20,Norwood,36.150002
758,2019,8,19,15,45,30,Norwood,34.529999
759,2019,8,19,15,45,40,Norwood,32.66
760,2019,8,19,15,45,50,Norwood,32.639999
761,2019,8,19,15,45,60,Norwood,34.400002
762,2019,8,19,15,60,0,Norwood,34.68
763,2019,8,19,15,60,10,Norwood,32.77
764,2019,8,19,15,60,20,Norwood,30.799999
765,2019,8,19,15,60,30,Norwood,31.190001
766,2019,8,19,15,60,40,Norwood,29.530001
767,2019,8,19,15,60,50,Norwood,29.370001
768,2019,8,19,15,60,60,Norwood,29.15
769,2019,8,19,20,0,0,Norwood,29.93
770,2019,8,19,20,0,10,Norwood,30.02
771,2019,8,19,20,0,20,Norwood,28.77
772,2019,8,19,20,0,30,Norwood,26.99
773,2019,8,19,20,0,40,Norwood,25.129999
774,2019,8,19,20,0,50,Norwood,23.950001
775,2019,8,19,20,0,60,Norwood,23.08
776,2019,8,19,20,15,0,Norwood,24.08
777,2019,8,19,20,15,10,Norwood,22.790001
778,2019,8,19,20,15,20,Norwood,24.51
779,2019,8,19,20,15,30,Norwood,23.68
780,2019,8,19,20,15,40,Norwood,21.93
781,2019,8,19,20,15,50,Norwood,22
782,2019,8,19,20,15,60,Norwood,23.879999
783,2019,8,19,20,30,0,Norwood,22.73
784,2019,8,19,20,30,10,Norwood,22.040001
785,2019,8,19,20,30,20,Norwood,23.42
786,2019,8,19,20,30,30,Norwood,24.35
787,2019,8,19,20,30,40,Norwood,25.17
788,2019,8,19,20,30,50,Norwood,25.700001
789,2019,8,19,20,30,60,Norwood,24.84
790,2019,8,19,20,45,0,Norwood,23.219999
791,2019,8,19,20,45,10,Norwood,24.530001
792,2019,8,19,20,45,20,Norwood,23.709999
793,2019,8,19,20,45,30,Norwood,22.84
794,2019,8,19,20,45,40,Norwood,22.59
795,2019,8,19,20,45,50,Norwood,20.860001
796,2019,8,19,20,45,60,Norwood,21.530001
797,2019,8,19,20,60,0,Norwood,22.82
798,2019,8,19,20,60,10,Norwood,23.66
799,2019,8,19,20,60,20,Norwood,22.219999
800,2019,8,19,20,60,30,Norwood,20.280001
801,2019,8,19,20,60,40,Norwood,20.4
802,2019,8,19,20,60,50,Norwood,19.59
803,2019,8,19,20,60,60,Norwood,20.17
804,2019,8,19,25,0,0,Norwood,21.15
805,2019,8,19,25,0,10,Norwood,20.709999
806,2019,8,19,25,0,20,Norwood,22
807,2019,8,19,25,0,30,Norwood,21.48
808,2019,8,19,25,0,40,Norwood,22.84
809,2019,8,19,25,0,50,Norwood,22.99
810,2019,8,19,25,0,60,Norwood,21.370001
811,2019,8,19,25,15,0,Norwood,23.299999
812,2019,8,19,25,15,10,Norwood,23.860001
813,2019,8,19,25,15,20,Norwood,25.1
814,2019,8,19,25,15,30,Norwood,23.709999
815,2019,8,19,25,15,40,Norwood,24.790001
816,2019,8,19,25,15,50,Norwood,26.51
817,2019,8,19,25,15,60,Norwood,24.6
818,2019,8,19,25,30,0,Norwood,25.1
819,2019,8,19,25,30,10,Norwood,24.33
820,2019,8,19,25,30,20,Norwood,25.4
821,2019,8,19,25,30,30,Norwood,26.110001
822,2019,8,19,25,30,40,Norwood,27.219999
823,2019,8,19,25,30,50,Norwood,26.66
824,2019,8,19,25,30,60,Norwood,25.26
825,2019,8,19,25,45,0,Norwood,27.040001
826,2019,8,19,25,45,10,Norwood,25.549999
827,2019,8,19,25,45,20,Norwood,25.82
828,2019,8,19,25,45,30,Norwood,27.1
829,2019,8,19,25,45,40,Norwood,28.57
830,2019,8,19,25,45,50,Norwood,27.280001
831,2019,8,19,25,45,60,Norwood,28.549999
832,2019,8,19,25,60,0,Norwood,26.73
833,2019,8,19,25,60,10,Norwood,26.33
834,2019,8,19,25,60,20,Norwood,27.190001
835,2019,8,19,25,60,30,Norwood,26.1
836,2019,8,19,25,60,40,Norwood,25.24
837,2019,8,19,25,60,50,Norwood,26.84
838,2019,8,19,25,60,60,Norwood,28.68
839,2019,8,20,0,0,0,Norwood,27.91
840,2019,8,20,0,0,10,Norwood,27.02
841,2019,8,20,0,0,20,Norwood,25.370001
842,2019,8,20,0,0,30,Norwood,24.08
843,2019,8,20,0,0,40,Norwood,25.110001
844,2019,8,20,0,0,50,Norwood,26.99
845,2019,8,20,0,0,60,Norwood,27.02
846,2019,8,20,0,15,0,Norwood,28.57
847,2019,8,20,0,15,10,Norwood,30.280001
848,2019,8,20,0,15,20,Norwood,29.26
849,2019,8,20,0,15,30,Norwood,29.299999
850,2019,8,20,0,15,40,Norwood,31.190001
851,2019,8,20,0,15,50,Norwood,32.48
852,2019,8,20,0,15,60,Norwood,32.639999
853,2019,8,20,0,30,0,Norwood,31.200001
854,2019,8,20,0,30,10,Norwood,31
855,2019,8,20,0,30,20,Norwood,29.790001
856,2019,8,20,0,30,30,Norwood,30.73
857,2019,8,20,0,30,40,Norwood,30.91
858,2019,8,20,0,30,50,Norwood,29.530001
859,2019,8,20,0,30,60,Norwood,30.84
860,2019,8,20,0,45,0,Norwood,32.57
861,2019,8,20,0,45,10,Norwood,33.599998
862,2019,8,20,0,45,20,Norwood,35.200001
863,2019,8,20,0,45,30,Norwood,34.259998
864,2019,8,20,0,45,40,Norwood,34.130001
865,2019,8,20,0,45,50,Norwood,33.990002
866,2019,8,20,0,45,60,Norwood,34.419998
867,2019,8,20,0,60,0,Norwood,34.950001
868,2019,8,20,0,60,10,Norwood,34.389999
869,2019,8,20,0,60,20,Norwood,33.389999
870,2019,8,20,0,60,30,Norwood,31.91
871,2019,8,20,0,60,40,Norwood,31
872,2019,8,20,0,60,50,Norwood,31.08
873,2019,8,20,0,60,60,Norwood,31.73
874,2019,8,20,5,0,0,Norwood,33.200001
875,2019,8,20,5,0,10,Norwood,34.48
876,2019,8,20,5,0,20,Norwood,34.259998
877,2019,8,20,5,0,30,Norwood,33.75
878,2019,8,20,5,0,40,Norwood,32.77
879,2019,8,20,5,0,50,Norwood,33.91
880,2019,8,20,5,0,60,Norwood,35.189999
881,2019,8,20,5,15,0,Norwood,34.02
882,2019,8,20,5,15,10,Norwood,33.790001
883,2019,8,20,5,15,20,Norwood,32.189999
884,2019,8,20,5,15,30,Norwood,31.6
885,2019,8,20,5,15,40,Norwood,31.530001
886,2019,8,20,5,15,50,Norwood,30.99
887,2019,8,20,5,15,60,Norwood,32.73
888,2019,8,20,5,30,0,Norwood,32.93
889,2019,8,20,5,30,10,Norwood,32.509998
890,2019,8,20,5,30,20,Norwood,33.189999
891,2019,8,20,5,30,30,Norwood,32.169998
892,2019,8,20,5,30,40,Norwood,30.6
893,2019,8,20,5,30,50,Norwood,29.459999
894,2019,8,20,5,30,60,Norwood,27.700001
895,2019,8,20,5,45,0,Norwood,27.6
896,2019,8,20,5,45,10,Norwood,29.17
897,2019,8,20,5,45,20,Norwood,28.35
898,2019,8,20,5,45,30,Norwood,28.99
899,2019,8,20,5,45,40,Norwood,27.73
900,2019,8,20,5,45,50,Norwood,28.24
901,2019,8,20,5,45,60,Norwood,27
902,2019,8,20,5,60,0,Norwood,28.24
903,2019,8,20,5,60,10,Norwood,27.26
904,2019,8,20,5,60,20,Norwood,26.309999
905,2019,8,20,5,60,30,Norwood,25.57
906,2019,8,20,5,60,40,Norwood,27.459999
907,2019,8,20,5,60,50,Norwood,28
908,2019,8,20,5,60,60,Norwood,27.73
909,2019,8,20,10,0,0,Norwood,28.24
910,2019,8,20,10,0,10,Norwood,28.459999
911,2019,8,20,10,0,20,Norwood,29.950001
912,2019,8,20,10,0,30,Norwood,30.129999
913,2019,8,20,10,0,40,Norwood,29.370001
914,2019,8,20,10,0,50,Norwood,31.17
915,2019,8,20,10,0,60,Norwood,30.309999
916,2019,8,20,10,15,0,Norwood,32.040001
917,2019,8,20,10,15,10,Norwood,30.309999
918,2019,8,20,10,15,20,Norwood,28.879999
919,2019,8,20,10,15,30,Norwood,28.549999
920,2019,8,20,10,15,40,Norwood,29.5
921,2019,8,20,10,15,50,Norwood,30.129999
922,2019,8,20,10,15,60,Norwood,29.66
923,2019,8,20,10,30,0,Norwood,28.059999
924,2019,8,20,10,30,10,Norwood,28.17
925,2019,8,20,10,30,20,Norwood,29
926,2019,8,20,10,30,30,Norwood,28.24
927,2019,8,20,10,30,40,Norwood,26.51
928,2019,8,20,10,30,50,Norwood,27.389999
929,2019,8,20,10,30,60,Norwood,26.459999
930,2019,8,20,10,45,0,Norwood,27.42
931,2019,8,20,10,45,10,Norwood,28.82
932,2019,8,20,10,45,20,Norwood,29.530001
933,2019,8,20,10,45,30,Norwood,30.77
934,2019,8,20,10,45,40,Norwood,28.77
935,2019,8,20,10,45,50,Norwood,28.26
936,2019,8,20,10,45,60,Norwood,27.059999
937,2019,8,20,10,60,0,Norwood,28.99
938,2019,8,20,10,60,10,Norwood,28.66
939,2019,8,20,10,60,20,Norwood,30.42
940,2019,8,20,10,60,30,Norwood,31.33
941,2019,8,20,10,60,40,Norwood,31.51
942,2019,8,20,10,60,50,Norwood,32.459999
943,2019,8,20,10,60,60,Norwood,32.439999
944,2019,8,20,15,0,0,Norwood,34.299999
945,2019,8,20,15,0,10,Norwood,35.73
946,2019,8,20,15,0,20,Norwood,33.77
947,2019,8,20,15,0,30,Norwood,32.02
948,2019,8,20,15,0,40,Norwood,31.51
949,2019,8,20,15,0,50,Norwood,33.240002
950,2019,8,20,15,0,60,Norwood,34.529999
951,2019,8,20,15,15,0,Norwood,34.349998
952,2019,8,20,15,15,10,Norwood,35.48
953,2019,8,20,15,15,20,Norwood,37.419998
954,2019,8,20,15,15,30,Norwood,36.59
955,2019,8,20,15,15,40,Norwood,36.82
956,2019,8,20,15,15,50,Norwood,37.150002
957,2019,8,20,15,15,60,Norwood,38.080002
958,2019,8,20,15,30,0,Norwood,37.389999
959,2019,8,20,15,30,10,Norwood,36.599998
960,2019,8,20,15,30,20,Norwood,35.279999
961,2019,8,20,15,30,30,Norwood,33.48
962,2019,8,20,15,30,40,Norwood,32.220001
963,2019,8,20,15,30,50,Norwood,30.309999
964,2019,8,20,15,30,60,Norwood,32.040001
965,2019,8,20,15,45,0,Norwood,33.700001
966,2019,8,20,15,45,10,Norwood,32.66
967,2019,8,20,15,45,20,Norwood,31.440001
968,2019,8,20,15,45,30,Norwood,32.200001
969,2019,8,20,15,45,40,Norwood,30.66
970,2019,8,20,15,45,50,Norwood,30.66
971,2019,8,20,15,45,60,Norwood,30.1
972,2019,8,20,15,60,0,Norwood,31.879999
973,2019,8,20,15,60,10,Norwood,32.02
974,2019,8,20,15,60,20,Norwood,33.099998
975,2019,8,20,15,60,30,Norwood,34.189999
976,2019,8,20,15,60,40,Norwood,35.419998
977,2019,8,20,15,60,50,Norwood,33.57
978,2019,8,20,15,60,60,Norwood,33.150002
979,2019,8,20,20,0,0,Norwood,31.309999
980,2019,8,20,20,0,10,Norwood,29.75
981,2019,8,20,20,0,20,Norwood,28.42
982,2019,8,20,20,0,30,Norwood,29.4
983,2019,8,20,20,0,40,Norwood,28.950001
984,2019,8,20,20,0,50,Norwood,30.059999
985,2019,8,20,20,0,60,Norwood,29.73
986,2019,8,20,20,15,0,Norwood,28.299999
987,2019,8,20,20,15,10,Norwood,26.57
988,2019,8,20,20,15,20,Norwood,24.6
989,2019,8,20,20,15,30,Norwood,25.040001
990,2019,8,20,20,15,40,Norwood,26.040001
991,2019,8,20,20,15,50,Norwood,24.040001
992,2019,8,20,20,15,60,Norwood,22.4
993,2019,8,20,20,30,0,Norwood,21.389999
994,2019,8,20,20,30,10,Norwood,20.66
995,2019,8,20,20,30,20,Norwood,21.42
996,2019,8,20,20,30,30,Norwood,23.24
997,2019,8,20,20,30,40,Norwood,21.799999
998,2019,8,20,20,30,50,Norwood,23.73
999,2019,8,20,20,30,60,Norwood,22.309999
1000,2019,8,20,20,45,0,Norwood,21.82
1001,2019,8,20,20,45,10,Norwood,21.389999
1002,2019,8,20,20,45,20,Norwood,20.51
1003,2019,8,20,20,45,30,Norwood,20.950001
1004,2019,8,20,20,45,40,Norwood,21.530001
1005,2019,8,20,20,45,50,Norwood,20.57
1006,2019,8,20,20,45,60,Norwood,20.33
1007,2019,8,20,20,60,0,Norwood,19.950001
1008,2019,8,20,20,60,10,Norwood,19.4
1009,2019,8,20,20,60,20,Norwood,19.129999
1010,2019,8,20,20,60,30,Norwood,17.84
1011,2019,8,20,20,60,40,Norwood,18.15
1012,2019,8,20,20,60,50,Norwood,19.48
1013,2019,8,20,20,60,60,Norwood,19
1014,2019,8,20,25,0,0,Norwood,17.280001
1015,2019,8,20,25,0,10,Norwood,17.66
1016,2019,8,20,25,0,20,Norwood,17.549999
1017,2019,8,20,25,0,30,Norwood,16.459999
1018,2019,8,20,25,0,40,Norwood,15.66
1019,2019,8,20,25,0,50,Norwood,17.66
1020,2019,8,20,25,0,60,Norwood,17.77
1021,2019,8,20,25,15,0,Norwood,19.15
1022,2019,8,20,25,15,10,Norwood,18.9
1023,2019,8,20,25,15,20,Norwood,20.129999
1024,2019,8,20,25,15,30,Norwood,21.700001
1025,2019,8,20,25,15,40,Norwood,20.309999
1026,2019,8,20,25,15,50,Norwood,18.309999
1027,2019,8,20,25,15,60,Norwood,16.42
1028,2019,8,20,25,30,0,Norwood,17.99
1029,2019,8,20,25,30,10,Norwood,18.08
1030,2019,8,20,25,30,20,Norwood,18.17
1031,2019,8,20,25,30,30,Norwood,19.35
1032,2019,8,20,25,30,40,Norwood,17.9
1033,2019,8,20,25,30,50,Norwood,15.91
1034,2019,8,20,25,30,60,Norwood,17.35
1035,2019,8,20,25,45,0,Norwood,18.02
1036,2019,8,20,25,45,10,Norwood,17.5
1037,2019,8,20,25,45,20,Norwood,15.84
1038,2019,8,20,25,45,30,Norwood,15.26
1039,2019,8,20,25,45,40,Norwood,17.02
1040,2019,8,20,25,45,50,Norwood,18.440001
1041,2019,8,20,25,45,60,Norwood,19.709999
1042,2019,8,20,25,60,0,Norwood,21.35
1043,2019,8,20,25,60,10,Norwood,21.48
1044,2019,8,20,25,60,20,Norwood,23
1045,2019,8,20,25,60,30,Norwood,22.33
1046,2019,8,20,25,60,40,Norwood,20.549999
1047,2019,8,20,25,60,50,Norwood,21.639999
1048,2019,8,20,25,60,60,Norwood,23.309999
1049,2019,8,21,0,0,0,Norwood,22.48
1050,2019,8,21,0,0,10,Norwood,22.4
1051,2019,8,21,0,0,20,Norwood,24.190001
1052,2019,8,21,0,0,30,Norwood,25.040001
1053,2019,8,21,0,0,40,Norwood,26.35
1054,2019,8,21,0,0,50,Norwood,26.950001
1055,2019,8,21,0,0,60,Norwood,25.620001
1056,2019,8,21,0,15,0,Norwood,23.969999
1057,2019,8,21,0,15,10,Norwood,24.4
1058,2019,8,21,0,15,20,Norwood,23.51
1059,2019,8,21,0,15,30,Norwood,24.709999
1060,2019,8,21,0,15,40,Norwood,23.129999
1061,2019,8,21,0,15,50,Norwood,21.15
1062,2019,8,21,0,15,60,Norwood,20.77
1063,2019,8,21,0,30,0,Norwood,19.459999
1064,2019,8,21,0,30,10,Norwood,20.309999
1065,2019,8,21,0,30,20,Norwood,21.459999
1066,2019,8,21,0,30,30,Norwood,22.48
1067,2019,8,21,0,30,40,Norwood,23.799999
1068,2019,8,21,0,30,50,Norwood,22.440001
1069,2019,8,21,0,30,60,Norwood,20.440001
1070,2019,8,21,0,45,0,Norwood,21.77
1071,2019,8,21,0,45,10,Norwood,19.77
1072,2019,8,21,0,45,20,Norwood,18.57
1073,2019,8,21,0,45,30,Norwood,19.059999
1074,2019,8,21,0,45,40,Norwood,19.91
1075,2019,8,21,0,45,50,Norwood,20.73
1076,2019,8,21,0,45,60,Norwood,22.110001
1077,2019,8,21,0,60,0,Norwood,22.309999
1078,2019,8,21,0,60,10,Norwood,21.4
1079,2019,8,21,0,60,20,Norwood,22
1080,2019,8,21,0,60,30,Norwood,21.040001
1081,2019,8,21,0,60,40,Norwood,21.110001
1082,2019,8,21,0,60,50,Norwood,21.68
1083,2019,8,21,0,60,60,Norwood,21.35
1084,2019,8,21,5,0,0,Norwood,20.219999
1085,2019,8,21,5,0,10,Norwood,20.950001
1086,2019,8,21,5,0,20,Norwood,19.129999
1087,2019,8,21,5,0,30,Norwood,19.6
1088,2019,8,21,5,0,40,Norwood,21.370001
1089,2019,8,21,5,0,50,Norwood,21.48
1090,2019,8,21,5,0,60,Norwood,22.280001
1091,2019,8,21,5,15,0,Norwood,22.48
1092,2019,8,21,5,15,10,Norwood,22.190001
1093,2019,8,21,5,15,20,Norwood,21.59
1094,2019,8,21,5,15,30,Norwood,19.99
1095,2019,8,21,5,15,40,Norwood,21.530001
1096,2019,8,21,5,15,50,Norwood,23.4
1097,2019,8,21,5,15,60,Norwood,21.66
1098,2019,8,21,5,30,0,Norwood,23.309999
1099,2019,8,21,5,30,10,Norwood,25
1100,2019,8,21,5,30,20,Norwood,24.440001
1101,2019,8,21,5,30,30,Norwood,22.57
1102,2019,8,21,5,30,40,Norwood,24.4
1103,2019,8,21,5,30,50,Norwood,22.440001
1104,2019,8,21,5,30,60,Norwood,23.73
1105,2019,8,21,5,45,0,Norwood,25.57
1106,2019,8,21,5,45,10,Norwood,26.530001
1107,2019,8,21,5,45,20,Norwood,25.530001
1108,2019,8,21,5,45,30,Norwood,23.59
1109,2019,8,21,5,45,40,Norwood,21.620001
1110,2019,8,21,5,45,50,Norwood,22.200001
1111,2019,8,21,5,45,60,Norwood,24.08
1112,2019,8,21,5,60,0,Norwood,25.110001
1113,2019,8,21,5,60,10,Norwood,23.950001
1114,2019,8,21,5,60,20,Norwood,22.530001
1115,2019,8,21,5,60,30,Norwood,21.42
1116,2019,8,21,5,60,40,Norwood,22.700001
1117,2019,8,21,5,60,50,Norwood,21.84
1118,2019,8,21,5,60,60,Norwood,20.08
1119,2019,8,21,10,0,0,Norwood,20.280001
1120,2019,8,21,10,0,10,Norwood,20.129999
1121,2019,8,21,10,0,20,Norwood,20.969999
1122,2019,8,21,10,0,30,Norwood,19.059999
1123,2019,8,21,10,0,40,Norwood,19.1
1124,2019,8,21,10,0,50,Norwood,18.66
1125,2019,8,21,10,0,60,Norwood,19.84
1126,2019,8,21,10,15,0,Norwood,18.4
1127,2019,8,21,10,15,10,Norwood,16.440001
1128,2019,8,21,10,15,20,Norwood,15.06
1129,2019,8,21,10,15,30,Norwood,14.1
